MSSubClass,MSZoning,Neighborhood,OverallQual,YearRemodAdd,RoofStyle,BsmtQual,BsmtExposure,HeatingQC,CentralAir,1stFlrSF,GrLivArea,BsmtFullBath,KitchenQual,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,PavedDrive,SaleCondition
0.0,0.75,0.6363636363636364,0.7777777777777777,0.1147540983606557,1.0,0.75,0.25,1.0,1.0,0.6363808334013008,0.5948732984257088,0.0,0.6666666666666666,0.3333333333333333,0.8,0.8,0.6666666666666666,0.5,1.0,0.75
0.588235294117647,0.25,0.0454545454545454,0.4444444444444445,0.5245901639344263,0.0,0.75,0.25,0.5,1.0,0.4370463196328695,0.4085402514957175,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6000000000000001,0.8,0.3333333333333333,0.5,1.0,0.75
0.0,0.75,0.2727272727272727,0.4444444444444445,0.1639344262295081,0.0,0.5,0.5,1.0,1.0,0.4370463196328695,0.4085402514957175,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6000000000000001,0.8,0.3333333333333333,0.25,1.0,0.75
0.0,0.75,0.9545454545454546,0.7777777777777777,0.0491803278688524,0.0,0.75,0.25,1.0,1.0,0.5928604707488017,0.5541915237383659,0.0,0.6666666666666666,0.3333333333333333,0.8,0.8,0.6666666666666666,0.75,1.0,0.75
0.0,0.75,0.3636363636363636,0.4444444444444445,0.180327868852459,0.0,0.5,0.5,0.5,1.0,0.3751234881196854,0.3506562972709703,0.0,0.6666666666666666,0.0,0.2,0.4,0.3333333333333333,0.5,1.0,0.75
0.0,0.75,0.9545454545454546,0.7777777777777777,0.0491803278688524,0.0,1.0,0.25,1.0,1.0,0.6166922351584065,0.5764688764767789,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.8,0.8,0.6666666666666666,0.75,1.0,0.75
0.0,0.75,0.3636363636363636,0.4444444444444445,0.1639344262295081,0.0,0.5,1.0,0.5,1.0,0.5928604707488017,0.5541915237383659,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.8,0.8,0.6666666666666666,0.25,1.0,0.75
0.0588235294117646,0.25,0.1363636363636363,0.3333333333333333,0.9672131147540984,0.0,0.5,0.25,0.25,0.0,0.1675278355840519,0.1566009390939036,0.0,0.0,0.0,0.2,0.4,0.3333333333333333,0.25,1.0,0.75
0.2941176470588235,0.0,0.0,0.3333333333333333,0.9672131147540984,0.5,0.5,0.25,0.5,0.0,0.2513901444695348,0.485335020245734,0.0,0.3333333333333333,0.0,0.2,0.4,0.3333333333333333,0.25,0.0,0.75
0.0,0.75,0.2727272727272727,0.4444444444444445,0.0491803278688524,0.0,0.5,0.25,0.75,1.0,0.4927206480104784,0.4605832572264376,0.0,0.6666666666666666,0.0,0.2,0.8,0.3333333333333333,0.25,1.0,0.75
0.0,0.75,0.6363636363636364,0.7777777777777777,0.0327868852459016,0.0,1.0,0.75,1.0,1.0,0.4945651684117695,0.4623074699580889,0.0,0.6666666666666666,0.0,0.2,0.8,0.6666666666666666,0.5,1.0,0.75
0.0,0.75,0.3636363636363636,0.4444444444444445,0.8524590163934427,1.0,0.5,0.25,0.75,1.0,0.6158028496652954,0.5756375005866046,0.0,0.6666666666666666,0.3333333333333333,0.8,0.8,0.6666666666666666,0.5,1.0,0.75
0.588235294117647,0.75,0.9545454545454546,0.8888888888888888,0.0491803278688524,1.0,1.0,0.25,1.0,1.0,0.5835218755435285,0.5454620324638855,0.3333333333333333,1.0,0.3333333333333333,0.8,0.8,1.0,0.5,1.0,0.75
0.2352941176470588,0.75,0.9545454545454546,0.7777777777777777,0.0327868852459016,0.0,1.0,0.75,1.0,1.0,0.4619158514182024,0.7052076551549962,0.0,0.6666666666666666,0.3333333333333333,0.8,1.0,1.0,0.75,1.0,0.75
0.0,0.75,0.6363636363636364,0.4444444444444445,0.2459016393442623,0.0,0.75,0.25,1.0,1.0,0.450030471355213,0.4206775201828461,0.0,0.3333333333333333,0.0,0.2,0.8,0.3333333333333333,0.5,1.0,0.75
0.0,0.75,0.3636363636363636,0.4444444444444445,0.3278688524590164,1.0,0.5,0.25,0.75,1.0,0.5134084927393747,0.4799217504450679,0.0,0.3333333333333333,0.3333333333333333,0.6000000000000001,0.8,1.0,0.5,1.0,0.75
0.0,0.75,0.3636363636363636,0.4444444444444445,0.0655737704918032,0.0,0.5,0.25,0.5,1.0,0.4359737633557197,0.407537652019355,0.3333333333333333,0.6666666666666666,0.0,0.2,0.4,0.3333333333333333,0.25,1.0,0.0
0.4117647058823529,0.75,0.2272727272727273,0.3333333333333333,0.8852459016393444,0.0,0.0,0.0,0.5,0.0,0.4685435751663127,0.4379831185764127,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.25
0.0,0.75,0.3636363636363636,0.5555555555555556,0.6885245901639345,0.0,0.5,0.25,1.0,1.0,0.521205564077523,0.4872102627658972,0.0,0.3333333333333333,0.3333333333333333,0.6000000000000001,0.8,0.6666666666666666,0.5,1.0,0.0
0.0,0.75,0.8636363636363636,0.4444444444444445,0.8032786885245902,0.0,0.5,1.0,0.75,1.0,0.5223471436856912,0.4882773835704266,0.0,0.3333333333333333,0.6666666666666666,0.8,0.8,0.6666666666666666,0.25,0.5,0.75
0.3823529411764705,0.75,0.4545454545454546,0.4444444444444445,0.4098360655737705,0.0,0.75,0.75,0.75,1.0,0.3683352639013098,0.3443108306583831,0.3333333333333333,0.6666666666666666,0.0,0.2,0.8,0.6666666666666666,0.5,1.0,0.75
0.0,0.75,0.6363636363636364,0.4444444444444445,0.4754098360655738,1.0,0.75,0.75,0.5,1.0,0.3907736697067845,0.3652857057211274,0.3333333333333333,0.3333333333333333,0.0,0.2,0.4,0.3333333333333333,0.25,1.0,0.75
0.0,0.75,0.3636363636363636,0.4444444444444445,0.7868852459016394,0.0,0.5,0.25,1.0,1.0,0.4678860018416348,0.4373684350534708,0.3333333333333333,0.3333333333333333,0.0,0.2,0.8,0.6666666666666666,0.25,1.0,0.75
0.588235294117647,0.75,0.9545454545454546,0.8888888888888888,0.0983606557377049,1.0,1.0,0.25,1.0,1.0,0.6272049487520572,0.5862959050147616,0.3333333333333333,1.0,0.3333333333333333,0.8,0.8,0.6666666666666666,0.5,1.0,0.75
0.1764705882352941,0.75,0.4090909090909091,0.6666666666666665,0.1147540983606557,0.0,1.0,0.25,1.0,1.0,0.5729511108590262,0.6585474980312895,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,0.8,0.6666666666666666,0.5,1.0,0.0
0.0,1.0,0.8181818181818182,0.7777777777777777,0.0327868852459016,0.0,0.75,0.75,1.0,1.0,0.6058791180140468,0.5663610380185573,0.0,0.6666666666666666,0.0,0.2,0.8,0.6666666666666666,0.75,1.0,0.75
1.0,0.25,0.1818181818181818,0.3333333333333333,0.0327868852459016,0.0,0.5,0.25,0.75,1.0,0.2989960771333608,0.5198559157936766,0.0,0.3333333333333333,0.0,0.2,0.0,0.0,0.0,0.0,1.0
0.0,0.75,0.2727272727272727,0.4444444444444445,0.6885245901639345,0.0,0.5,0.25,1.0,1.0,0.3975708593094396,0.3716395529565086,0.3333333333333333,0.3333333333333333,0.0,0.2,0.8,0.3333333333333333,0.25,1.0,0.75
0.2352941176470588,0.75,0.5909090909090909,0.5555555555555556,0.180327868852459,0.0,0.75,0.75,0.75,1.0,0.3277015118889919,0.5242142905765341,0.0,0.3333333333333333,0.0,0.2,0.8,1.0,0.5,1.0,0.75
0.1764705882352941,0.25,0.1363636363636363,0.5555555555555556,0.9344262295081968,0.0,0.5,0.25,0.5,1.0,0.3380444336424633,0.4452771971657356,0.0,0.3333333333333333,0.3333333333333333,0.8,0.4,0.3333333333333333,0.5,1.0,0.75
0.4117647058823529,0.25,0.0,0.4444444444444445,0.7868852459016394,0.0,0.75,1.0,0.5,0.0,0.3380444336424633,0.3159957005313094,0.3333333333333333,0.3333333333333333,0.0,0.2,0.2,0.3333333333333333,0.5,1.0,0.75
0.0,0.75,0.5,0.8888888888888888,0.3278688524590164,0.0,1.0,1.0,0.75,1.0,0.6461621684508216,0.6040166521197792,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.8,0.8,1.0,0.75,1.0,0.75
0.3529411764705882,0.75,0.3636363636363636,0.4444444444444445,0.8688524590163935,0.0,0.5,0.25,0.5,1.0,0.5313578873111582,0.4967004071758061,0.0,0.3333333333333333,0.3333333333333333,0.6000000000000001,0.4,0.3333333333333333,0.5,1.0,0.75
0.0,0.75,0.3636363636363636,0.5555555555555556,0.7377049180327869,0.0,0.5,0.25,0.75,1.0,0.5490258483999941,0.5132159867434658,0.0,0.3333333333333333,0.3333333333333333,0.8,0.8,0.6666666666666666,0.5,1.0,0.75
0.8235294117647058,1.0,0.8181818181818182,0.7777777777777777,0.1639344262295081,0.0,0.75,0.25,1.0,1.0,0.4085067429667459,0.5836612588519632,0.3333333333333333,0.6666666666666666,0.0,0.2,0.8,1.0,0.5,1.0,0.0
0.2352941176470588,0.75,0.6363636363636364,0.6666666666666665,0.0491803278688524,0.0,0.75,0.25,1.0,1.0,0.3579190094563711,0.5797749779095471,0.0,0.6666666666666666,0.0,0.2,0.8,0.6666666666666666,0.5,1.0,0.75
0.2352941176470588,0.75,0.9090909090909092,1.0,0.0163934426229508,1.0,1.0,1.0,1.0,1.0,0.5492913225274254,0.7700164038243282,0.0,0.6666666666666666,0.3333333333333333,0.8,1.0,1.0,0.75,1.0,1.0
0.0,0.75,0.6363636363636364,0.4444444444444445,0.6065573770491803,0.0,0.5,0.75,1.0,1.0,0.3209693560243951,0.3000343339872455,0.0,0.3333333333333333,0.0,0.2,0.4,0.3333333333333333,0.25,1.0,0.75
0.0,0.75,0.4545454545454546,0.5555555555555556,0.0491803278688524,0.0,0.75,0.25,1.0,1.0,0.4705094671360337,0.4398207864931631,0.3333333333333333,0.6666666666666666,0.0,0.2,0.4,0.3333333333333333,0.5,1.0,1.0
0.3235294117647058,0.25,0.0,0.4444444444444445,0.1967213114754098,0.0,0.5,0.25,0.5,0.0,0.209504399271196,0.4251635439765659,0.0,0.0,0.0,0.2,0.4,0.3333333333333333,0.25,0.0,0.75
0.588235294117647,0.75,0.9545454545454546,0.7777777777777777,0.0327868852459016,0.0,0.75,0.5,1.0,1.0,0.5341303052283983,0.4992919958982824,0.0,0.6666666666666666,0.3333333333333333,0.8,0.8,0.6666666666666666,0.5,1.0,0.75
0.2941176470588235,0.25,0.1818181818181818,0.6666666666666665,1.0,0.0,0.5,0.25,0.75,1.0,0.3759635181053076,0.5777122882260084,0.0,0.3333333333333333,0.0,0.2,0.4,0.3333333333333333,0.5,1.0,0.75
0.2352941176470588,0.75,0.6363636363636364,0.6666666666666665,0.1967213114754098,0.0,0.75,0.25,1.0,1.0,0.4359737633557197,0.6390918270052062,0.3333333333333333,0.6666666666666666,0.0,0.2,0.8,0.6666666666666666,0.5,1.0,0.75
0.2352941176470588,0.75,0.9545454545454546,0.7777777777777777,0.0491803278688524,0.0,1.0,0.75,1.0,1.0,0.4655754552205087,0.7082244270816784,0.0,0.6666666666666666,0.3333333333333333,0.8,1.0,0.6666666666666666,0.75,1.0,0.75
0.0,0.75,0.3636363636363636,0.6666666666666665,0.360655737704918,0.0,0.75,1.0,0.5,1.0,0.714576178588127,0.6679684019727556,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.8,0.8,0.6666666666666666,0.5,1.0,0.75
0.0,0.75,0.6363636363636364,0.6666666666666665,0.0819672131147541,0.0,0.75,0.75,1.0,1.0,0.5631014385598587,0.5263735054904308,0.3333333333333333,0.6666666666666666,0.0,0.2,0.8,0.6666666666666666,0.5,1.0,0.75
0.0588235294117646,0.25,0.1818181818181818,0.3333333333333333,1.0,0.0,0.5,0.25,0.5,1.0,0.3046101610565745,0.2847421571030306,0.0,0.3333333333333333,0.0,0.2,0.8,0.3333333333333333,0.25,1.0,0.75
0.1764705882352941,0.75,0.7727272727272727,0.6666666666666665,0.8852459016393444,0.0,0.5,0.25,0.5,1.0,0.515445432276147,0.680564313059556,0.0,0.3333333333333333,0.3333333333333333,0.6000000000000001,0.8,1.0,0.5,1.0,0.75
0.0,0.75,0.3636363636363636,0.6666666666666665,0.5737704918032788,0.0,0.75,1.0,1.0,1.0,0.7173097948312526,0.6705237198356255,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.8,0.8,1.0,0.5,1.0,0.75
0.0,0.75,0.4090909090909091,0.3333333333333333,0.0327868852459016,0.0,0.5,0.25,0.5,1.0,0.3512601862832416,0.3283494641143187,0.3333333333333333,0.3333333333333333,0.0,0.2,0.4,0.3333333333333333,0.5,1.0,0.75
0.2352941176470588,0.75,0.5909090909090909,0.6666666666666665,0.1967213114754098,0.0,0.75,0.25,0.75,1.0,0.3687631139786917,0.579363401041193,0.0,0.3333333333333333,0.3333333333333333,0.6000000000000001,0.8,1.0,0.5,1.0,0.75
0.0,0.75,0.3636363636363636,0.4444444444444445,0.1311475409836065,0.0,0.5,0.25,0.75,1.0,0.4462166352424042,0.4171124391040273,0.3333333333333333,0.3333333333333333,0.0,0.2,0.8,0.3333333333333333,0.5,1.0,0.75
0.1764705882352941,0.25,0.1818181818181818,0.2222222222222222,1.0,0.5,0.25,0.25,0.75,0.0,0.3490142844205128,0.555295269652349,0.0,0.3333333333333333,0.0,0.2,0.4,0.3333333333333333,0.25,1.0,0.75
0.9411764705882352,0.25,0.0454545454545454,0.3333333333333333,0.6065573770491803,0.0,0.75,1.0,0.5,1.0,0.1718693748243795,0.3836569300489421,0.3333333333333333,0.3333333333333333,0.0,0.2,1.0,0.3333333333333333,0.25,1.0,0.75
0.0,0.75,0.3636363636363636,0.3333333333333333,0.8688524590163935,0.0,0.5,0.25,1.0,1.0,0.3963801922974275,0.3705265464428198,0.0,0.3333333333333333,0.0,0.2,0.4,0.3333333333333333,0.25,1.0,0.75
0.1764705882352941,0.25,0.1363636363636363,0.4444444444444445,0.1311475409836065,0.0,0.5,0.25,0.5,1.0,0.4413064023663779,0.4766335754601667,0.3333333333333333,0.3333333333333333,0.0,0.2,0.4,0.3333333333333333,0.25,1.0,0.75
0.4117647058823529,0.75,0.2727272727272727,0.3333333333333333,0.7049180327868853,1.0,0.5,0.25,0.5,0.0,0.6306452756562111,0.5895118387854228,0.0,0.3333333333333333,0.0,0.2,0.0,0.0,0.0,1.0,0.75
0.1764705882352941,0.25,0.1818181818181818,0.4444444444444445,0.4754098360655738,0.0,0.5,0.25,0.75,1.0,0.270159281210113,0.4611589290840676,0.0,0.3333333333333333,0.0,0.2,0.4,0.3333333333333333,0.5,1.0,0.75
0.2352941176470588,0.75,0.3636363636363636,0.5555555555555556,0.6885245901639345,0.0,0.75,0.25,0.5,1.0,0.4782724747997293,0.6573933362295032,0.0,0.6666666666666666,0.3333333333333333,0.8,0.8,1.0,0.25,1.0,0.75
0.588235294117647,0.25,0.4090909090909091,0.5555555555555556,0.1475409836065573,1.0,1.0,0.25,1.0,1.0,0.5249031760506102,0.490666700350562,0.3333333333333333,0.3333333333333333,0.0,0.2,0.8,1.0,0.5,1.0,0.75
0.0,0.75,0.8181818181818182,0.7777777777777777,0.0327868852459016,0.0,0.75,0.25,1.0,1.0,0.5840064253576593,0.5459149778246735,0.0,0.6666666666666666,0.3333333333333333,0.8,0.8,0.6666666666666666,0.75,1.0,0.75
0.0,0.75,0.3636363636363636,0.4444444444444445,0.7868852459016394,0.0,0.5,0.25,0.75,1.0,0.438827185757642,0.4102049617605376,0.0,0.3333333333333333,0.0,0.2,0.4,0.3333333333333333,0.5,1.0,0.75
0.3529411764705882,0.75,0.5909090909090909,0.6666666666666665,0.2295081967213114,0.0,0.75,0.25,0.75,1.0,0.3324379110518198,0.5251755690986175,0.0,0.3333333333333333,0.3333333333333333,0.6000000000000001,1.0,1.0,0.5,1.0,0.75
0.2352941176470588,0.75,1.0,0.7777777777777777,0.2459016393442623,1.0,0.75,0.25,1.0,1.0,0.5145738003672773,0.700121816992064,0.0,0.6666666666666666,0.3333333333333333,0.6000000000000001,0.8,0.3333333333333333,0.5,1.0,0.75
0.2352941176470588,0.75,0.5909090909090909,0.5555555555555556,0.0819672131147541,0.0,0.75,0.75,1.0,1.0,0.2712674323771615,0.5452353421142848,0.0,0.6666666666666666,0.3333333333333333,0.8,1.0,1.0,0.5,1.0,0.75
0.8235294117647058,1.0,0.8181818181818182,0.5555555555555556,0.0163934426229508,0.0,0.75,0.75,1.0,1.0,0.2291759423279047,0.4594290954246514,0.0,0.6666666666666666,0.0,0.2,0.4,0.6666666666666666,0.5,1.0,1.0
0.1764705882352941,0.0,0.0,0.2222222222222222,0.459016393442623,1.0,0.5,0.25,0.5,0.0,0.4198833517854949,0.5374401404572731,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
0.0,0.75,0.6363636363636364,0.3333333333333333,0.2131147540983606,0.0,0.75,0.25,1.0,1.0,0.4111920390508712,0.3843722999154746,0.3333333333333333,0.3333333333333333,0.0,0.2,0.0,0.0,0.0,1.0,0.75
0.0,0.75,0.3636363636363636,0.3333333333333333,0.9344262295081968,0.0,0.0,0.0,0.5,1.0,0.4298378473389532,0.4018019472209433,0.0,0.3333333333333333,0.0,0.2,0.4,0.3333333333333333,0.5,1.0,0.75
0.0,0.75,0.3636363636363636,0.4444444444444445,0.7540983606557378,1.0,0.5,0.25,0.5,1.0,0.4948717163047038,0.4625940234597405,0.0,0.3333333333333333,0.0,0.2,0.8,0.3333333333333333,0.5,1.0,0.0
0.0588235294117646,0.75,0.7272727272727273,0.4444444444444445,0.0655737704918032,0.0,0.75,0.25,1.0,1.0,0.4011205468030319,0.3749577143417402,0.3333333333333333,0.3333333333333333,0.0,0.2,0.4,0.3333333333333333,0.5,1.0,0.75
1.0,0.0,0.1818181818181818,0.5555555555555556,0.1639344262295081,1.0,0.5,0.5,1.0,0.0,0.5024558048608556,0.6811824875785022,0.0,0.3333333333333333,0.3333333333333333,0.8,0.4,0.3333333333333333,0.5,1.0,0.75
0.2352941176470588,0.75,0.6363636363636364,0.5555555555555556,0.180327868852459,0.0,0.75,0.25,1.0,1.0,0.3772200771561982,0.59309515868294,0.3333333333333333,0.6666666666666666,0.0,0.2,0.8,0.6666666666666666,0.5,1.0,0.75
0.2352941176470588,0.75,0.5909090909090909,0.5555555555555556,0.2786885245901639,0.0,0.75,0.25,0.75,1.0,0.2690478755562568,0.5242142905765341,0.0,0.3333333333333333,0.3333333333333333,0.6000000000000001,1.0,1.0,0.5,1.0,0.75
0.0,0.75,0.6363636363636364,0.6666666666666665,0.1311475409836065,0.0,0.75,0.75,1.0,1.0,0.5900115236438932,0.5515283973957965,0.0,0.6666666666666666,0.0,0.2,0.8,0.6666666666666666,0.5,1.0,0.75
0.0,0.75,0.2272727272727273,0.3333333333333333,0.7049180327868853,1.0,0.5,0.25,0.5,1.0,0.3995470170801067,0.3734868170938696,0.3333333333333333,0.3333333333333333,0.0,0.2,0.8,1.0,0.25,0.5,0.75
0.0588235294117646,0.75,0.2272727272727273,0.4444444444444445,1.0,0.0,0.5,0.25,0.25,0.0,0.3467549741090381,0.3241381015378377,0.0,0.3333333333333333,0.0,0.2,0.6000000000000001,0.3333333333333333,0.25,1.0,0.0
0.0,0.75,0.3636363636363636,0.3333333333333333,0.8524590163934427,0.0,0.5,0.25,0.25,1.0,0.4917950054296143,0.4597179890939906,0.3333333333333333,0.3333333333333333,0.0,0.2,0.0,0.0,0.0,1.0,0.75
0.0,0.75,0.5454545454545454,0.5555555555555556,0.1639344262295081,0.0,0.5,0.5,0.75,1.0,0.5952183185828055,0.5563955824475246,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6000000000000001,0.8,0.6666666666666666,0.5,1.0,0.75
0.2352941176470588,0.75,0.4545454545454546,0.5555555555555556,0.4262295081967213,0.0,0.75,0.25,0.5,1.0,0.4061897968325461,0.5822344335530869,0.0,0.6666666666666666,0.3333333333333333,0.6000000000000001,0.8,1.0,0.5,1.0,0.75
0.4117647058823529,0.75,0.4545454545454546,0.4444444444444445,0.5081967213114754,0.0,0.0,0.0,0.5,1.0,0.5771656103646157,0.5395203506372361,0.0,0.3333333333333333,0.0,0.2,0.8,0.3333333333333333,0.5,1.0,0.25
0.0,0.75,0.6363636363636364,0.6666666666666665,0.0327868852459016,0.0,0.75,0.25,1.0,1.0,0.4921038045925132,0.4600066470279564,0.0,0.6666666666666666,0.0,0.2,0.8,0.6666666666666666,0.75,1.0,0.75
0.1764705882352941,0.25,0.0,0.6666666666666665,0.9508196721311476,0.0,0.5,0.25,1.0,1.0,0.4921038045925132,0.5993772377079463,0.0,0.3333333333333333,0.6666666666666666,0.6000000000000001,0.4,0.3333333333333333,0.25,1.0,0.75
0.2352941176470588,1.0,0.8181818181818182,0.7777777777777777,0.0819672131147541,1.0,1.0,0.25,1.0,1.0,0.4345389432363853,0.6317107784637686,0.0,0.6666666666666666,0.3333333333333333,0.8,0.8,0.6666666666666666,0.5,1.0,0.75
0.0588235294117646,0.25,0.1818181818181818,0.3333333333333333,0.2131147540983606,0.5,0.25,0.25,0.75,1.0,0.4323764610484426,0.4041749814663671,0.0,0.3333333333333333,0.0,0.2,0.4,0.3333333333333333,0.25,0.0,0.75
0.0,0.25,0.1818181818181818,0.4444444444444445,0.9672131147540984,0.0,0.5,0.25,1.0,1.0,0.3253108952647219,0.3040926990928287,0.0,0.3333333333333333,0.0,0.2,0.4,0.3333333333333333,0.25,1.0,1.0
0.1764705882352941,0.25,0.0,0.4444444444444445,0.0491803278688524,0.0,0.5,0.25,0.5,0.0,0.4138584149249635,0.5353476253147869,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.75
0.0,0.75,0.5454545454545454,0.5555555555555556,0.5573770491803279,1.0,0.75,0.25,1.0,1.0,0.6465728395200268,0.6044005374297754,0.0,0.3333333333333333,0.3333333333333333,0.6000000000000001,0.8,0.6666666666666666,0.5,1.0,0.75
